3,grass,3,,,,,,,,,,,,,,,,,,,,,,,
T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,%P;;2;12;trail5,%P;;3;12;trail5,T,T
T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,,,,T,T
T,T,T,T,T,T,T,T,T,T,T,T,T,T,,,T,,,,,,,T,T,T
T,T,T,T,T,T,T,T,T,T,,,T,,,,,,,,,,T,T,T,T
T,T,T,T,T,T,T,T,,,,,,,,,,,,,,,T,T,T,T
T,T,T,T,T,T,T,,,,T,,,T,T,,,,,,,T,T,T,T,T
T,T,T,T,T,T,T,,,T,T,T,T,T,T,T,T,,,,,T,T,T,T,T
T,T,T,T,T,T,T,,,,,T,T,T,T,T,T,,,,,T,T,T,T,T
T,T,T,T,T,T,T,,,,,T,T,T,T,T,T,T,,,T,T,T,T,T,T
T,T,T,T,T,T,T,T,T,,,,T,T,T,T,T,T,T,,T,T,T,T,T,T
T,T,,,,,T,T,T,T,,,T,T,T,T,T,T,T,T,T,T,T,T,T,T
T,,,,,,,,,,,,T,T,T,T,T,T,T,T,T,T,T,T,T,T
T,,,,T,T,,,,,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
T,%P;;22;1;trail7,%P;;23;1;trail7,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
